yr,mon,d,stars
2024,4,13,15
2024,4,14,18
2024,4,15,48
2024,4,16,22
2024,4,17,20
2024,4,18,17
2024,4,19,13
2024,4,20,16
2024,4,21,11
2024,4,22,16
2024,4,23,10
2024,4,24,20
2024,4,25,17
2024,4,26,24
2024,4,27,20
2024,4,28,10
2024,4,29,19
2024,4,30,10
2024,5,1,7
2024,5,2,10
2024,5,3,11
2024,5,4,23
2024,5,5,22
2024,5,6,13
2024,5,7,15
2024,5,8,21
2024,5,9,15
2024,5,10,15
2024,5,11,7
2024,5,12,6
2024,5,13,14
2024,5,14,20
2024,5,15,79
2024,5,16,90
2024,5,17,61
2024,5,18,19
2024,5,19,9
2024,5,20,16
2024,5,21,14
2024,5,22,12
2024,5,23,21
2024,5,24,19
2024,5,25,15
2024,5,26,13
2024,5,27,8
2024,5,28,15
2024,5,29,14
2024,5,30,8
2024,5,31,14
2024,6,1,4
2024,6,2,10
2024,6,3,12
2024,6,4,14
2024,6,5,15
2024,6,6,17
2024,6,7,10
2024,6,8,9
2024,6,9,6
2024,6,10,9
2024,6,11,14
2024,6,12,15
2024,6,13,18
2024,6,14,10
2024,6,15,11
2024,6,16,6
2024,6,17,14
2024,6,18,14
2024,6,19,14
2024,6,20,10
2024,6,21,13
2024,6,22,13
2024,6,23,13
2024,6,24,17
2024,6,25,24
2024,6,26,17
2024,6,27,14
2024,6,28,12
2024,6,29,8
2024,6,30,7
2024,7,1,13
2024,7,2,15
2024,7,3,8
2024,7,4,17
2024,7,5,10
2024,7,6,7
2024,7,7,11
2024,7,8,11
2024,7,9,12
2024,7,10,15
2024,7,11,16
2024,7,12,13
2024,7,13,14
2024,7,14,9
2024,7,15,16
2024,7,16,20
2024,7,17,17
2024,7,18,22
2024,7,19,13
2024,7,20,18
2024,7,21,8
2024,7,22,9
2024,7,23,7
2024,7,24,10
2024,7,25,15
2024,7,26,6
2024,7,27,9
2024,7,28,7
2024,7,29,19
2024,7,30,8
2024,7,31,19
2024,8,1,19
2024,8,2,9
2024,8,3,10
2024,8,4,9
2024,8,5,10
2024,8,6,12
2024,8,7,21
2024,8,8,15
2024,8,9,18
2024,8,10,13
2024,8,11,10
2024,8,12,22
2024,8,13,27
2024,8,14,14
2024,8,15,13
2024,8,16,17
2024,8,17,5
2024,8,18,9
2024,8,19,14
2024,8,20,22
2024,8,21,15
2024,8,22,6
2024,8,23,21
2024,8,24,5
2024,8,25,8
2024,8,26,18
2024,8,27,7
2024,8,28,7
2024,8,29,21
2024,8,30,81
2024,8,31,91
2024,9,1,58
2024,9,2,32
2024,9,3,24
2024,9,4,16
2024,9,5,23
2024,9,6,21
2024,9,7,11
2024,9,8,18
2024,9,9,17
2024,9,10,17
2024,9,11,24
2024,9,12,18
2024,9,13,15
2024,9,14,15
2024,9,15,11
2024,9,16,10
2024,9,17,21
2024,9,18,20
2024,9,19,19
2024,9,20,19
2024,9,21,13
2024,9,22,14
2024,9,23,17
2024,9,24,15
2024,9,25,13
2024,9,26,13
2024,9,27,13
2024,9,28,8
2024,9,29,10
2024,9,30,11
2024,10,1,12
2024,10,2,7
2024,10,3,4
2024,10,4,9
2024,10,5,8
2024,10,6,9
2024,10,7,5
2024,10,8,10
2024,10,9,20
2024,10,10,21
2024,10,11,27
2024,10,12,15
2024,10,13,19
2024,10,14,16
2024,10,15,16
2024,10,16,20
2024,10,17,15
2024,10,18,13
2024,10,19,9
2024,10,20,13
2024,10,21,15
2024,10,22,14
2024,10,23,11
2024,10,24,15
2024,10,25,16
2024,10,26,7
2024,10,27,11
2024,10,28,18
2024,10,29,102
2024,10,30,227
2024,10,31,249
2024,11,1,122
2024,11,2,27
2024,11,3,22
2024,11,4,41
2024,11,5,56
2024,11,6,27
2024,11,7,25
2024,11,8,24
2024,11,9,15
2024,11,10,18
2024,11,11,23
2024,11,12,25
2024,11,13,24
2024,11,14,19
2024,11,15,23
2024,11,16,14
2024,11,17,11
2024,11,18,15
2024,11,19,14
2024,11,20,10
2024,11,21,16
2024,11,22,38
2024,11,23,16
2024,11,24,18
2024,11,25,20
2024,11,26,30
2024,11,27,24
2024,11,28,22
2024,11,29,14
2024,11,30,10
2024,12,1,4
2024,12,2,11
2024,12,3,13
2024,12,4,17
2024,12,5,17
2024,12,6,11
2024,12,7,9
2024,12,8,10
2024,12,9,12
2024,12,10,9
2024,12,11,14
2024,12,12,8
2024,12,13,12
2024,12,14,11
2024,12,15,9
2024,12,16,16
2024,12,17,14
2024,12,18,21
2024,12,19,15
2024,12,20,7
2024,12,21,4
2024,12,22,14
2024,12,23,7
2024,12,24,18
2024,12,25,12
2024,12,26,14
2024,12,27,13
2024,12,28,12
2024,12,29,6
2024,12,30,12
2024,12,31,17
2025,1,1,10
2025,1,2,13
2025,1,3,10
2025,1,4,11
2025,1,5,13
2025,1,6,12
2025,1,7,11
2025,1,8,17
2025,1,9,15
2025,1,10,14
2025,1,11,6
2025,1,12,9
2025,1,13,7
2025,1,14,20
2025,1,15,13
2025,1,16,14
2025,1,17,23
2025,1,18,12
2025,1,19,8
2025,1,20,18
2025,1,21,15
2025,1,22,19
2025,1,23,13
2025,1,24,13
2025,1,25,9
2025,1,26,7
2025,1,27,9
2025,1,28,13
2025,1,29,11
2025,1,30,19
2025,1,31,13
2025,2,1,14
2025,2,2,12
2025,2,3,15
2025,2,4,11
2025,2,5,15
2025,2,6,13
2025,2,7,17
2025,2,8,19
2025,2,9,20
2025,2,10,14
2025,2,11,13
2025,2,12,13
2025,2,13,19
2025,2,14,17
2025,2,15,12
2025,2,16,11
2025,2,17,7
2025,2,18,16
2025,2,19,15
2025,2,20,11
2025,2,21,17
2025,2,22,10
2025,2,23,9
2025,2,24,13
2025,2,25,15
2025,2,26,14
2025,2,27,6
2025,2,28,10
2025,3,1,11
2025,3,2,20
2025,3,3,21
2025,3,4,17
2025,3,5,47
2025,3,6,23
2025,3,7,17
2025,3,8,11
2025,3,9,7
2025,3,10,7
2025,3,11,18
2025,3,12,16
2025,3,13,10
2025,3,14,16
2025,3,15,11
2025,3,16,12
2025,3,17,16
2025,3,18,12
2025,3,19,6
2025,3,20,16
2025,3,21,15
2025,3,22,8
2025,3,23,9
2025,3,24,19
2025,3,25,17
2025,3,26,12
2025,3,27,13
2025,3,28,15
2025,3,29,16
2025,3,30,19
2025,3,31,26
